,closeness,betweenness,degree,eigenvector
entrez gene/locuslink:856333,0.4053286448471734,3.4826463584950787e-07,4.0,0.0019934334571222716
entrez gene/locuslink:855931,0.46656807036662257,8.144208305293118e-06,10.0,0.0065174954753519695
entrez gene/locuslink:850482,0.3511217854841544,1.4823244269608789e-05,27.0,0.0017107473210497953
entrez gene/locuslink:854043,0.36097560975609755,1.4360720470135733e-07,4.0,0.001116487112855841
entrez gene/locuslink:855848,0.3414995442114859,7.974986129990228e-07,6.0,0.0004895189773211653
entrez gene/locuslink:855510,0.3883130344648873,3.4943601567991375e-07,2.0,0.001198086007226297
entrez gene/locuslink:855743,0.4642193308550186,8.346156940438668e-07,12.0,0.006953747063532784
entrez gene/locuslink:854159,0.4276846236175526,1.0266825497331051e-05,17.0,0.002634701823374413
entrez gene/locuslink:4036073,0.3282764664001314,3.0107101081407055e-08,3.0,0.00016518052948701311
entrez gene/locuslink:852047,0.4505073280721533,1.1558738375705545e-06,5.0,0.004589085715316151
entrez gene/locuslink:854130,0.4517295952973095,2.9522698924401762e-05,66.0,0.00964956434079754
entrez gene/locuslink:856243,0.4686473807662236,3.404537460620317e-05,61.0,0.011791766880609442
entrez gene/locuslink:852500,0.44804903573030347,1.7026653403207316e-05,14.0,0.004582749334102483
entrez gene/locuslink:853253,0.44515410323059784,2.169881571131121e-06,10.0,0.005628922225571917
entrez gene/locuslink:852362,0.4671862821512081,4.4224083139076124e-05,11.0,0.006840616928570534
entrez gene/locuslink:852835,0.3881370200090656,3.360707673415929e-06,3.0,0.0011941569539469822
entrez gene/locuslink:854128,0.39447186574531096,2.3339182285996637e-07,4.0,0.0021702209076309006
entrez gene/locuslink:854539,0.42921589688506984,1.3906631157713274e-05,22.0,0.0036443976890044223
entrez gene/locuslink:850718,0.4088397790055249,1.704203927163381e-05,29.0,0.0033717673045797992
entrez gene/locuslink:854924,0.4727502168940768,2.4926769208747267e-06,8.0,0.006423932947856923
entrez gene/locuslink:855517,0.36709946104850566,1.3624198211665583e-06,4.0,0.0008381668030547048
entrez gene/locuslink:851667,0.4605101413644745,1.3334317937693838e-05,20.0,0.006710615776523504
entrez gene/locuslink:850456,0.42802056555269924,4.635657387318109e-06,9.0,0.0031230032175167547
entrez gene/locuslink:851075,0.44482374768089056,7.895749216902107e-07,6.0,0.0031780909303197797
entrez gene/locuslink:851670,0.4525481313703284,2.7816274409542052e-05,27.0,0.006079272283752687
entrez gene/locuslink:852916,0.43415906127770537,2.7915377454790896e-05,18.0,0.00424945587326756
entrez gene/locuslink:854781,0.4385746689105144,0.00034741524327229804,98.0,0.009696516763265089
entrez gene/locuslink:854342,0.44203539823008847,1.6238077910333426e-06,9.0,0.0035751998993310014
entrez gene/locuslink:854165,0.4732727990525069,0.00013511443270265223,37.0,0.01398022559524666
entrez gene/locuslink:855147,0.38853957347507617,2.6342132816076978e-06,8.0,0.0018886519356079963
entrez gene/locuslink:2732686,0.43529411764705883,1.3757875203221904e-06,11.0,0.00462635748834115
entrez gene/locuslink:855971,0.4596978295881586,4.020408694512964e-05,19.0,0.006830412297448001
entrez gene/locuslink:1466485,0.3577226068274051,5.782544140537786e-07,3.0,0.000891546034647117
entrez gene/locuslink:855390,0.46136083743842365,1.720746631616128e-06,8.0,0.004644460328728644
entrez gene/locuslink:854582,0.3932038834951456,2.1586035559739763e-06,6.0,0.0015670131164308774
entrez gene/locuslink:856080,0.32843835616438355,3.128044479128103e-08,2.0,0.0002121105408039237
entrez gene/locuslink:854337,0.4691976516634051,4.4417447812959237e-07,9.0,0.006471228986173197
entrez gene/locuslink:852247,0.4502704326923077,1.54151403396011e-05,7.0,0.004951517027300744
entrez gene/locuslink:856302,0.39590488771466315,1.5842025900228338e-06,3.0,0.001706584804080337
entrez gene/locuslink:852548,0.3261863299956465,9.850306404436936e-08,3.0,0.0001272804407647424
entrez gene/locuslink:851850,0.3018886930244271,3.268510569127687e-08,3.0,4.82810877643527e-05
entrez gene/locuslink:850402,0.4646871850531049,6.034522369530197e-07,6.0,0.005444392033335359
entrez gene/locuslink:851436,0.44986490543380364,4.3349407421788124e-06,19.0,0.006436508053357687
entrez gene/locuslink:853963,0.42288697615352056,3.492672164280253e-05,30.0,0.004649809268147785
entrez gene/locuslink:856229,0.44482374768089056,2.8427537013552273e-05,41.0,0.00714015732096778
entrez gene/locuslink:851843,0.46916092673763304,1.265492759797492e-05,18.0,0.005227774929290628
entrez gene/locuslink:851920,0.4573826783670355,1.1078294946364392e-06,11.0,0.006774587845467091
entrez gene/locuslink:852154,0.4520702918772155,7.073181880061789e-07,7.0,0.00406430561346972
entrez gene/locuslink:856663,0.4435072142064373,1.3966425478123027e-05,20.0,0.004239337774274186
entrez gene/locuslink:856642,0.4188679245283019,1.8955170271626743e-07,7.0,0.003551116939365195
entrez gene/locuslink:851302,0.46114786890290815,4.50602448951967e-06,16.0,0.007260456720560556
entrez gene/locuslink:851972,0.40689701989002786,1.666809017780857e-06,3.0,0.0016490010306199922
entrez gene/locuslink:856843,0.35653104925053536,5.517344044348566e-07,8.0,0.0015390013449584309
entrez gene/locuslink:850558,0.4642193308550186,3.401785377372596e-07,6.0,0.006066888665658475
entrez gene/locuslink:852346,0.46504771510590426,6.678011060151391e-06,20.0,0.007649648819724301
entrez gene/locuslink:852842,0.4675871752866838,1.3931655260087303e-06,13.0,0.00897828748088112
entrez gene/locuslink:851308,0.4150969529085873,0.0,2.0,0.001785886569672895
entrez gene/locuslink:856761,0.4249556894718185,2.0708285311412854e-05,11.0,0.002476914781664162
entrez gene/locuslink:856582,0.44525330560095083,1.015945219881548e-06,5.0,0.003376866047954015
entrez gene/locuslink:853049,0.4630001544878727,7.109791574056367e-07,8.0,0.005122720340840107
entrez gene/locuslink:853102,0.4474469991042102,2.774928940364741e-07,6.0,0.003908103814336881
entrez gene/locuslink:853162,0.38906919382058935,1.3258668643023234e-06,3.0,0.0012403048320761597
entrez gene/locuslink:856513,0.36382397572078906,6.743201722457734e-06,18.0,0.0020547147064456667
entrez gene/locuslink:852647,0.463824189429699,1.7005931691858165e-05,17.0,0.006776868408773394
entrez gene/locuslink:853007,0.39564356435643566,6.859694827750516e-08,3.0,0.0015635934693236037
entrez gene/locuslink:853466,0.4357371328874673,3.0478918680467924e-06,7.0,0.0031483248527214955
entrez gene/locuslink:854716,0.47263838511275824,6.017045733308761e-07,8.0,0.006421621707837037
entrez gene/locuslink:852557,0.45268484253455177,6.648019231084631e-07,6.0,0.004297464456551991
entrez gene/locuslink:854833,0.3587717723110074,2.2277193003034356e-06,6.0,0.000965982202325704
entrez gene/locuslink:852115,0.4551598450907434,1.1788267838426943e-06,7.0,0.005225696575188377
entrez gene/locuslink:853288,0.42089740888982513,2.8795541034320424e-05,24.0,0.004200774992518723
entrez gene/locuslink:853464,0.4666407162319969,6.197080387963459e-06,9.0,0.005935779770233124
entrez gene/locuslink:853516,0.44808252971518275,5.415111286558952e-06,12.0,0.005437449398745135
entrez gene/locuslink:855908,0.4730486938678873,6.223841724952719e-05,24.0,0.008812257016213455
entrez gene/locuslink:850851,0.36566617862371886,0.0,2.0,0.0007654443788091316
entrez gene/locuslink:851139,0.390132777922416,5.659257542796443e-07,5.0,0.0014516034935559198
entrez gene/locuslink:855944,0.44608171466845276,4.774652380621402e-07,9.0,0.004879046139831287
entrez gene/locuslink:853823,0.46624144368388304,2.9213840754659444e-06,10.0,0.006222365975072099
entrez gene/locuslink:851245,0.3923031612016493,1.3001655066323444e-05,18.0,0.0047812924545762745
entrez gene/locuslink:850798,0.4637165403063593,4.143445661103291e-06,11.0,0.006228236535670339
entrez gene/locuslink:855045,0.3977438619774386,8.312132037301399e-06,2.0,0.0012090763781626357
entrez gene/locuslink:855778,0.4520702918772155,3.4655668656313075e-06,12.0,0.00450285006355467
entrez gene/locuslink:853753,0.3645320197044335,3.47338103989025e-07,4.0,0.0014888205063920753
entrez gene/locuslink:851167,0.4321557317952415,4.393713244127237e-06,7.0,0.002802310207918625
entrez gene/locuslink:854914,0.44249224863428316,4.2944271552570095e-06,16.0,0.0061047107331631874
entrez gene/locuslink:852642,0.4553327256153145,4.062109993947059e-06,11.0,0.004882536544234921
entrez gene/locuslink:853560,0.44041146216017635,9.064056130271467e-06,14.0,0.004661865869163232
entrez gene/locuslink:855563,0.46260708497337344,1.5031078751628681e-05,7.0,0.004497967481116957
entrez gene/locuslink:851677,0.4064831140648311,8.884947285362723e-05,64.0,0.00522426544195682
entrez gene/locuslink:852098,0.44993244257618975,1.6469159414421971e-06,10.0,0.006136626610402477
entrez gene/locuslink:850538,0.44681326872903465,0.00010115664020581905,73.0,0.009120466959275802
entrez gene/locuslink:850906,0.44608171466845276,9.126386431621321e-08,6.0,0.0039031873204876063
entrez gene/locuslink:855385,0.4183417085427136,1.3165489070960785e-07,4.0,0.0022087641550530487
entrez gene/locuslink:853989,0.38838851811054237,0.0,2.0,0.0012162038990414313
entrez gene/locuslink:854202,0.46982285624706066,1.727130199506603e-05,16.0,0.007262106592556557
entrez gene/locuslink:850302,0.46461514611270444,7.286524955666353e-05,18.0,0.006331774657377118
entrez gene/locuslink:852139,0.4539189700870882,2.982255992930868e-06,14.0,0.006653106333519725
entrez gene/locuslink:854459,0.4624286375559327,1.443552609696536e-06,13.0,0.006512740589510652
entrez gene/locuslink:854478,0.4180207824813446,1.1527437847871202e-06,4.0,0.002026278439886373
entrez gene/locuslink:854567,0.46114786890290815,1.0943931314575639e-07,8.0,0.0053503393620742
entrez gene/locuslink:856010,0.4327797833935018,6.29527503460186e-06,9.0,0.003546423874804773
entrez gene/locuslink:856184,0.45316398276253117,1.1992576677260994e-05,10.0,0.005106478334290292
entrez gene/locuslink:852326,0.46569808095719056,9.271892377389958e-06,20.0,0.007310136594588701
entrez gene/locuslink:851361,0.41898504124143715,2.465029639305451e-07,5.0,0.0032517794794868346
entrez gene/locuslink:850595,0.33301850102783487,3.879831220956067e-08,2.0,0.0002808705347714933
entrez gene/locuslink:855530,0.4272273699215966,3.5949980652357745e-06,5.0,0.0029709217456000752
entrez gene/locuslink:855207,0.4766600397614314,3.9933523241027e-07,8.0,0.006843961351727467
entrez gene/locuslink:851566,0.44825007478312895,1.867677184120501e-06,6.0,0.0036842930774320095
entrez gene/locuslink:852290,0.46938136256852,6.986134463686111e-07,7.0,0.0058275998520911886
entrez gene/locuslink:851434,0.46886733416770965,1.3636413057466912e-05,23.0,0.006675865410059028
entrez gene/locuslink:855411,0.4025250151097979,1.1516696568041857e-05,17.0,0.003365192201719007
entrez gene/locuslink:852654,0.47601651842439646,3.1799968533940526e-05,33.0,0.008684687538468001
entrez gene/locuslink:854415,0.4031205864550407,3.6147873760685067e-07,8.0,0.0033683414743634153
entrez gene/locuslink:856838,0.42486532463850296,2.145720674477798e-06,7.0,0.0025275268936343206
entrez gene/locuslink:856916,0.45145740754688557,7.473451252694432e-07,12.0,0.006209399679896511
entrez gene/locuslink:856777,0.4701545219232881,3.612358584093662e-08,8.0,0.007047781106584272
entrez gene/locuslink:850509,0.47252660622782816,3.263768612995092e-06,17.0,0.010140928669843292
entrez gene/locuslink:851122,0.47825740046277826,6.469663805358215e-06,36.0,0.017176885453541707
entrez gene/locuslink:853009,0.44878706199460916,0.0002095740212106311,56.0,0.006496134458728389
entrez gene/locuslink:854649,0.46598771670683353,1.1975951136117183e-05,16.0,0.006629448421277059
entrez gene/locuslink:854261,0.44265563843143046,1.8723412564233705e-05,24.0,0.005000049422364863
entrez gene/locuslink:852335,0.4411245216367383,7.583396806657996e-07,8.0,0.004405710296433802
entrez gene/locuslink:851385,0.3908705575480926,7.918175390317204e-07,3.0,0.001287394628213981
entrez gene/locuslink:853032,0.43822196227518645,0.0,3.0,0.0029893926441208916
entrez gene/locuslink:852285,0.4637165403063593,7.915605117329626e-07,7.0,0.00572302061756297
entrez gene/locuslink:856053,0.42927737592207976,1.2515069559274671e-06,4.0,0.002392604689734108
entrez gene/locuslink:854232,0.45443517816527673,1.1982731848017296e-06,12.0,0.005428023462575881
entrez gene/locuslink:855528,0.4483171278982797,6.955354146058922e-07,4.0,0.0030757032415352405
entrez gene/locuslink:851365,0.47111530299457677,5.434766636380945e-06,12.0,0.005718076292360164
entrez gene/locuslink:854195,0.47252660622782816,1.309742162220583e-05,9.0,0.006316909587789934
entrez gene/locuslink:856133,0.4484177451933867,9.416006882949735e-06,9.0,0.004291883365222872
entrez gene/locuslink:853190,0.31610589600253136,0.0,1.0,5.596069633201344e-05
entrez gene/locuslink:856867,0.4525823014195107,1.9690010179821226e-05,7.0,0.005753707411196337
entrez gene/locuslink:855216,0.45574817518248173,2.8011268842029168e-06,9.0,0.005392028097629934
entrez gene/locuslink:856935,0.4031205864550407,3.3849557538254497e-07,3.0,0.0019365645000259956
entrez gene/locuslink:855818,0.457871820334581,6.012440377011072e-07,5.0,0.004228372671197131
entrez gene/locuslink:852872,0.4454187411755963,9.392182684082365e-06,30.0,0.00821537898696941
entrez gene/locuslink:851738,0.4506428088113676,2.5093895231715295e-06,6.0,0.003297070433641841
entrez gene/locuslink:850555,0.4703389830508475,1.3267504549748087e-06,9.0,0.005526675672173151
entrez gene/locuslink:853882,0.4396039603960396,5.826135342259964e-07,5.0,0.0031504908086323028
entrez gene/locuslink:855015,0.46097054525878645,4.370571921278668e-07,6.0,0.005274710915315797
entrez gene/locuslink:855438,0.45755725190839697,1.4682034995478787e-05,23.0,0.0050799473907348555
entrez gene/locuslink:852797,0.418458531136554,3.941964822050753e-05,12.0,0.0032810107609655323
entrez gene/locuslink:853282,0.4643631856213201,1.28651468754643e-05,14.0,0.00811488698247781
entrez gene/locuslink:853366,0.39261151503242286,1.888495186314049e-07,4.0,0.0019265116759271273
entrez gene/locuslink:853348,0.41035120147874304,8.06786750647048e-06,14.0,0.002922918088891734
entrez gene/locuslink:854737,0.3471763683753258,3.841173699343558e-05,39.0,0.0015859771447267771
entrez gene/locuslink:855916,0.441351888667992,2.2532802039073275e-05,11.0,0.003019616253610686
entrez gene/locuslink:854888,0.44324484212083115,0.00010703697367372011,42.0,0.006861484023864431
entrez gene/locuslink:854271,0.4564422784038989,1.7301750660892318e-05,20.0,0.005829280228247245
entrez gene/locuslink:851304,0.4423942726400472,8.491561920086057e-05,48.0,0.005082315403470277
entrez gene/locuslink:852108,0.4395717219125843,1.9130784235719114e-05,29.0,0.0052617745422966315
entrez gene/locuslink:851285,0.4334996745497939,5.65191563181445e-06,6.0,0.002935773223315043
entrez gene/locuslink:855315,0.4397329616315751,6.494741569299645e-06,18.0,0.004021753040604823
entrez gene/locuslink:855593,0.38904394106574935,3.707727439853346e-05,23.0,0.0027892561008899704
entrez gene/locuslink:854336,0.4416771055928082,1.2293242826903901e-05,21.0,0.004039238871015908
entrez gene/locuslink:854785,0.45030425963488846,0.00016579840852074448,32.0,0.004865283592302944
entrez gene/locuslink:855337,0.4239637855425096,1.0937373065474084e-05,18.0,0.003553797433390448
entrez gene/locuslink:854181,0.4447577354010536,8.532793179724268e-05,55.0,0.005974923268854742
entrez gene/locuslink:851891,0.4588181261481935,3.3631460645051004e-05,40.0,0.007188245197561542
entrez gene/locuslink:852287,0.4568249371236948,2.8659879451300112e-05,15.0,0.005289290851845532
entrez gene/locuslink:852253,0.4729740392961414,1.7345119109311097e-06,14.0,0.009232002047613347
entrez gene/locuslink:852251,0.3410332271279017,1.2467183064068166e-06,15.0,0.000978993636653627
entrez gene/locuslink:850385,0.4569642448730655,9.799377542487558e-05,34.0,0.005248397496118777
entrez gene/locuslink:853265,0.44681326872903465,4.840227010349513e-06,5.0,0.0037340787766899984
entrez gene/locuslink:852543,0.36160714285714285,7.984246268179957e-07,11.0,0.0013923509527484982
entrez gene/locuslink:854990,0.4274711168164313,4.77002798648332e-06,10.0,0.003041501610277568
entrez gene/locuslink:852289,0.46923438233912634,1.5453932081117154e-06,7.0,0.005540824102262061
entrez gene/locuslink:852304,0.4664228464710917,1.0813312624084662e-06,8.0,0.005672953529936457
entrez gene/locuslink:855880,0.46029795730302564,1.4909467807936717e-05,26.0,0.005949933524210774
entrez gene/locuslink:850648,0.4227676682183665,1.196678748831492e-05,16.0,0.004153792607778997
entrez gene/locuslink:851609,0.44535255219555686,6.343287013885994e-06,10.0,0.003492524544494981
entrez gene/locuslink:852956,0.4245944605794432,2.271205824378355e-06,13.0,0.003087883283692671
entrez gene/locuslink:853039,0.469307860945819,2.1342405337957413e-05,30.0,0.007301027781829475
entrez gene/locuslink:852342,0.3784329818801692,3.1779433268230614e-06,8.0,0.00276545704449171
